,STATE,CONG_DISTRICT,agi_stub,N1,A00200,A04800,A00650,A01000,A04470,A04475,TOTAL_DIST_POP,WAGE_PROPORTION,TOTAL_INC_PROPORTION,combined_capgains_dividends,CAPGAINS_DIVS_PROPORTION,ITEMIZED_DEDUCTIONS_PROPORTION,BUSINESS_DEDUCTIONS_PROPORTION,CTC,CDCTC,CTC_PROPORTION,CDCTC_PROPORTION,HOMEBUYER_CREDIT_TOTAL,HOMEBUYER_CREDIT_PROPORTION,PAYROLL_TOTAL,PAYROLL_PER_FILER,MARGINAL_RATE_TOTAL,MARGINAL_RATE_PER_FILER,PEASE_LIMIT_TOTAL,PEASE_LIMIT_PER_FILER,CAPITAL_GAINS_AND_DIVIDENDS_TOTAL,CAPITAL_GAINS_AND_DIVIDENDS_PER_FILER,ITEMIZED_LIMIT_TOTAL,ITEMIZED_LIMIT_PER_FILER,BUSINESS_DEDUCTION_TOTAL,BUSINESS_DEDUCTION_PER_FILER,CTC_TOTAL,CTC_PER_FILER,CDCTC_TOTAL,CDCTC_PER_FILER,HOMEBUYER_CREDIT_PER_FILER,NET_TAX_CHANGE_PER_FILER,NET_TAX_CHANGE_TOTAL
2960,NY,9,9,3320,1938075,3778225,86857,686677,392849,105196,360780,0.0021551733892050382,0.0017114631969225378,773534,0.0010465625180193468,0.002412648898462837,0.0015960248367293264,151248,12760,0.0018833544529164624,0.0034079394305536193,-32394177.13378952,0.0022340811816406567,175215596.5423696,485.6577319761894,52028481.18644515,144.2111014647296,33715824.979374,93.45258877813072,41339219.4617642,114.58290221676424,69725553.165576,193.26335485774155,57137689.15490989,158.37266243946416,0.0,0.0,-24537163.89998606,-68.01143051163052,-89.78928192746139,1031.7396292939277,372231023.45666325
2970,NY,10,9,26540,25354307,60935816,3635834,20012893,5429368,661786,406270,0.028194434037968102,0.02760275167795553,23648727,0.03199584152354275,0.033344004247304625,0.010040561357843968,113767,8853,0.0014166374831068654,0.0023644582898660806,-68360533.98045957,0.004714519584859281,2292207487.2868066,5642.079127887382,839123651.0098481,2065.4334580693826,543774208.0557239,1338.4552343410144,1263835740.1799386,3110.8271351070434,963641722.7471037,2371.924392022802,359452096.61081403,884.7616033938367,0.0,0.0,-17024099.68703578,-41.90341321543747,-168.263799887906,15203.313737718117,6176650272.222739
2980,NY,11,9,3030,1647286,5335916,219889,1474390,369599,191149,383760,0.0018318109214607334,0.002417067235506123,1694279,0.0022922960031069107,0.002269860990413533,0.0029000965009693715,189447,10422,0.0023590120268807855,0.0027835066414756914,-54126735.287032336,0.0037328782956574024,148926227.9147576,388.07126306743174,73478843.95938614,191.47082541011605,47616224.53947062,124.07813357168705,90545692.12272297,235.9435379474749,65598982.622951105,170.93751986385007,103823454.7347035,270.5426692065444,0.0,0.0,-20041247.818624977,-52.22338914588539,-141.04319180485808,1187.7773681163608,455821442.7883346
2990,NY,12,9,30140,24673014,66710449,4199757,21898410,7682227,954751,453170,0.02743682427371663,0.030218549269479165,26098167,0.03530984206409728,0.04717974720386577,0.014485401620709543,84216,6858,0.0010486656260367926,0.001831633903976232,-77153852.11290316,0.005320955318131253,2230613813.453162,4922.245103279481,918643897.7921666,2027.150733261616,595305420.6087396,1313.6470212254553,1394738761.5318425,3077.7385121076913,1363494694.1917207,3008.7929346420124,518577378.02140164,1144.3329832544114,0.0,0.0,-13187764.10862887,-29.10114109192769,-170.25366223029584,15294.552484448443,6931032349.3775015
3000,NY,13,9,1350,892770,1812517,33015,303545,78877,13782,375450,0.000992775897052788,0.0008210353113688167,336560,0.000455353069244004,0.0004844164225034382,0.00020909934122783735,124908,11143,0.0015553662726441968,0.0029760712440955314,-12326909.87600014,0.0008501317155862165,80712680.43039165,214.97584346888175,24959473.465612028,66.47882132271148,16174395.63396569,43.08002565978343,17986446.23513816,47.90636898425399,13999634.610349365,37.28761382434243,7485756.415956577,19.938091399538095,0.0,0.0,-21427712.957487825,-57.07208138896744,-32.83236083633011,339.7623224342136,127563763.95792551
3010,NY,14,9,570,296271,685392,19941,236069,45385,18227,359700,0.0003294585478854874,0.00031046938270355316,256010,0.0003463719374172732,0.00027872813792764105,0.00027653850620808234,139280,8388,0.001734327780877796,0.0022402661397714543,-17798277.736990914,0.0012274674301373043,26784979.943090126,74.46477604417605,9438269.234188017,26.23928060658331,6116246.839259997,17.003744340450368,13681691.52798229,38.03639568524407,8055243.186108827,22.394337464856342,9900078.522249348,27.523154079091878,0.0,0.0,-16129916.20635447,-44.842691705183405,-49.48089445924636,111.33810205597224,40048315.30953322
3020,NY,15,9,30,11143,26614,79,5770,0,0,331410,1.2391211421597071e-05,1.2055629699897815e-05,5849,7.913477840528226e-06,0.0,0.0,133451,12984,0.0016617445195715305,0.0034677653265131813,-4715771.417802414,0.00032522561502085613,1007405.4885758419,3.039755857022546,366491.1428768936,1.1058542074074216,237495.90508798696,0.7166226278265199,312582.3747008649,0.9431893265165955,0.0,0.0,0.0,0.0,0.0,0.0,-24967910.350894906,-75.33843381580189,-14.229417995239775,-83.76242979226858,-27759706.857455734
3030,NY,16,9,11790,9005681,20590143,1077858,4967089,1563616,181035,365950,0.010014475210128307,0.009326938433754532,6044947,0.008178586789479837,0.009602815382039581,0.0027466477462764136,175262,14682,0.002182379060397791,0.003921266984278075,-62674139.73777526,0.0043223544646741555,814176834.5834314,2224.830809081654,283538928.3861378,774.8023729638961,183740687.14496428,502.09232721673527,323054178.18445355,882.7822877017448,277521364.5409439,758.3586952888206,98329989.3166956,268.6978803571406,0.0,0.0,-28233122.286802143,-77.1502180265122,-171.26421570644968,5163.14993887703,1889454720.132049
3040,NY,17,9,11030,7461094,15580499,609728,3412114,1002004,340582,357750,0.008296867377762664,0.007057666133750215,4021842,0.005441401529339326,0.006153722796431597,0.005167281369471724,208545,13285,0.0025968221357205628,0.0035481563742088425,-78202920.21752924,0.005393304842588223,674535317.8121046,1885.4935508374692,214553050.46600652,599.7290020014159,139036022.83487922,388.6401756390754,214935360.4089034,600.7976531346006,177842588.81687316,497.1141546243834,184988673.02708772,517.0892327801195,0.0,0.0,-25546725.894303665,-71.40943646206475,-218.5965624529119,4198.857770102088,1502141367.2540216
3050,NY,18,9,5140,3239853,6833132,303123,1744976,445567,153494,353820,0.003602773355280942,0.00309527726318938,2048099,0.0027710012056262638,0.0027364120355184585,0.002328798017880254,210793,10841,0.0026248144451075047,0.002895413116507193,-52410163.01129307,0.0036144940007788325,292905473.78434056,827.8375269468672,94096428.80095716,265.94434684573275,60976962.08483078,172.3389352914781,109454547.62223741,309.3509344362597,79082307.82648346,223.50999894433176,83370969.04011309,235.6310243629899,0.0,0.0,-20846974.43885179,-58.91971748022098,-148.12662656518305,1827.5664227822554,646629551.7088176
3060,NY,19,9,1880,801844,2331223,111518,721064,139688,75227,323370,0.000891664590427989,0.0010559991446563795,832582,0.0011264522495166131,0.0008578820343910173,0.0011413376971808533,148084,6043,0.001843956024580037,0.00161396379144479,-19070665.251805585,0.0013152182932279714,72492331.2017955,224.1776639818026,32102373.997553937,99.27443485033842,20803183.149730675,64.33244626814694,44494863.85590622,137.59737717137094,24792790.7939004,76.67003987352074,40859889.55907455,126.35646336727139,0.0,0.0,-11620539.298402488,-35.93573707642171,-58.97475106474189,633.4979373712874,204854228.0077532
3070,NY,20,9,2750,1673668,5385556,396368,1799870,475475,120185,360910,0.0018611481681379814,0.002439553199972303,2196238,0.0029714277219227265,0.002920089487300763,0.001823436680123903,175802,9125,0.00218910319165622,0.0024371040206741202,-20034602.880247585,0.0013816967503619024,151311346.0696179,419.24952500517554,74162417.27915801,205.4872884629354,48059198.03945437,133.16117048420483,117371395.0159477,325.20959523412404,84390586.18299206,233.82723167269418,65279033.14843573,180.87343977289552,0.0,0.0,-17547148.948853664,-48.619181925836536,-55.51135429954167,1393.6777144066514,502992223.9065045
3080,NY,21,9,1030,390672,1066603,61695,230598,41470,40880,313130,0.0004344341154534839,0.00048315062766965167,292293,0.0003954614769091326,0.0002546844966367583,0.0006202279109994188,152878,5492,0.00190365136764098,0.0014668027705799747,-8844176.399030698,0.0006099431999331516,35319493.58636824,112.79498478704768,14687779.08115741,46.90632989862808,9518067.365092138,30.396536151413592,15620728.337910736,49.88576098716423,7360381.952802314,23.505834486642335,22204159.213779192,70.91035421000605,0.0,0.0,-10560979.948175818,-33.72714191605984,-28.244423718681375,272.42823488616074,85305453.18990351
3090,NY,22,9,1140,428975,1181743,61209,233251,51832,59946,310670,0.0004770277231965901,0.0005353068313085724,294460,0.00039839334671259037,0.000318321843011248,0.0009094956544219952,142711,4891,0.001777050918558667,0.0013062877550813286,-5565891.461286596,0.0003838545835370066,38782353.89588278,124.83456367168628,16273327.6717806,52.38139399292046,10545544.576778876,33.94452176514911,15736537.195147319,50.65354619096571,9199501.263025066,29.611810805758733,32559944.42830743,104.80556355073689,0.0,0.0,-9405271.836585566,-30.274155330690334,-17.91576741007048,348.0414772364564,108126045.7330499
3100,NY,23,9,1210,502117,1151496,60008,258336,53878,40955,302660,0.0005583629099325187,0.0005216055225412766,318344,0.00043070750378955674,0.00033088717891958675,0.0006213658046717515,138144,4558,0.0017201822010452488,0.0012173501508200154,-5548374.554159259,0.00038264652097650065,45394904.57751377,149.98646857038847,15856807.885254808,52.391488420190335,10275628.794063149,33.95106321966282,17012946.39968749,56.21141346622445,9562639.470776057,31.595319734276273,22244895.8072487,73.49797068409667,0.0,0.0,-8764921.08590411,-28.95962824920409,-18.33203777889136,350.34205806674356,106034527.2944806
3110,NY,24,9,1820,709937,2128988,108693,560994,108345,98241,332330,0.0007894623945987939,0.0009643905825327291,669687,0.0009060614181210165,0.0006653916515097559,0.0014905041635150172,163623,6389,0.002037449127588797,0.001706373434310899,-9206530.970621306,0.0006349331703876764,64183292.68088194,193.13120296356615,29317473.708994962,88.21795717809094,18998494.475894764,57.167557776591835,35789426.01578015,107.69243226846854,19229818.728631943,57.863625699250576,53360049.05383761,160.56344312532005,0.0,0.0,-12285888.727038473,-36.96894269863832,-27.702978878287563,599.9642974343622,199386134.9663616
3120,NY,25,9,2230,995949,2385334,257192,465975,142106,86925,350900,0.001107512754565932,0.0010805103860590688,723167,0.0009784178542488074,0.0008727319768281449,0.0013188187662334756,167469,7698,0.0020853398846627197,0.0020559810138245896,-11951184.911529727,0.0008242196490710156,90040786.94621028,256.59956382505067,32847515.736195695,93.60933524136703,21286054.605363656,60.66131263996482,38647505.24282789,110.13823095704728,25221954.130333386,71.87789720813163,47213711.83115842,134.55033294715994,0.0,0.0,-14803063.299537046,-42.185988314440145,-34.05866318475272,651.1920213195285,228503280.28102255
3130,NY,26,9,1510,638200,1716137,79419,262308,76074,82968,340160,0.0007096895925032083,0.0007773770266135694,341727,0.0004623438266387739,0.0004672020351373221,0.0012587834960812079,137148,6125,0.0017077799145019238,0.0016358643426442727,-7536924.315440845,0.0005197878838235065,57697763.87051083,169.61948456758827,23632261.60905251,69.47395816395964,15314327.424287317,45.02095315230279,18262581.15223157,53.68820893765161,13502138.81546861,39.693493695521546,45064449.15970724,132.48015392670285,0.0,0.0,-11778223.267038763,-34.625538767164755,-22.156997634762597,453.19371604179935,154158374.44877848
3140,NY,27,9,2550,1126573,2923480,126972,664957,131310,139172,354390,0.0012527689333988042,0.0013242801651408005,791929,0.0010714502637667424,0.0008064292561700681,0.002111505842211622,192376,6638,0.002395484212910302,0.0017728763275873765,-13684343.244259126,0.0009437478099489052,101850114.28532279,287.39556501403194,40258117.02028034,113.59834368994706,26088319.25327377,73.6147161411828,42322285.418786325,119.42291097036126,23305805.50331497,65.76315782983427,75591909.15117607,213.30147338010684,0.0,0.0,-12764709.55862911,-36.01881982739104,-38.61379622522963,798.4635509728434,282967497.82926595
3160,NC,1,9,1590,708698,1720204,83812,376105,118199,53361,315840,0.000788084604869694,0.0007792192993267837,459917,0.0006222504681111676,0.0007259091588610608,0.0008095885899911935,128963,7483,0.0016058595175570305,0.001998558836899117,-15748968.848571995,0.0010861357826601377,64071278.375906125,202.85992393587298,23688266.699534222,75.00084441341889,15350620.196737638,48.602520886327376,24578893.49039112,77.82071140574696,20978774.691084657,66.42215897633187,28983271.521684725,91.76567731029864,0.0,0.0,-14389623.625673642,-45.55985190499507,-49.86375648610687,467.0482285368948,147512512.50109285
3170,NC,2,9,3710,2290675,4805515,135228,1398354,287390,156229,382120,0.0025472707729666043,0.002176805792338786,1533582,0.0020748789833532153,0.0017649813717973946,0.0023702932071313163,284438,13116,0.003541848975713085,0.0035030198723464945,-43024401.07789061,0.0029672000743372834,207093113.84218493,541.9583215800925,66174896.0870991,173.17831070632025,42883074.109074086,112.22410266166148,81957719.842452,214.48162839540458,51007961.644944705,133.48676239125066,84856496.81530112,222.06766674160244,0.0,0.0,-25221743.08089476,-66.00477096434304,-112.59395236546271,1218.7980691465264,465727118.1822705
3180,NC,3,9,1460,478628,1367527,53021,256918,110494,72933,328590,0.0005322427299915788,0.0006194634071019824,309939,0.00041933585372123055,0.0006785895532042915,0.001106533322723107,157243,7762,0.001958004761979949,0.0020730741269558927,-16793467.325251795,0.0011581701603621927,43271333.94831536,131.68792096020985,18831687.575900268,57.3105924583836,12203429.119909054,37.138772086518316,16563766.221988607,50.4086132322609,19611238.087604024,59.68300340121131,39613892.95348723,120.55720792929557,0.0,0.0,-14926133.714082427,-45.42479598917322,-51.107664034973055,360.2536500437333,118375746.86787033
3190,NC,4,9,5340,3030012,6295316,478272,1491428,479168,172094,399900,0.0033694264831711554,0.0028516569677553886,1969700,0.0026649302962025037,0.002942769734372852,0.0026109956486187373,221871,11731,0.002762758752664686,0.0031331142209893815,-44856821.88434158,0.0030935739230580402,273934373.08181494,685.0071845006626,86690371.81976381,216.78012458055466,56177642.264781155,140.47922546831995,105264746.6999989,263.22767366841435,85046045.32337542,212.66828037853318,93473644.22055079,233.74254618792395,0.0,0.0,-22558422.39112355,-56.41015851743823,-112.17009723516274,1583.3247790318078,633171579.13482
3200,NC,5,9,2290,1074347,2340166,137136,535724,167866,92449,325160,0.001194692705479543,0.0010600501515101476,672860,0.0009103543682300942,0.0010309348375313735,0.001402628428179679,150959,6860,0.0018797557974837105,0.0018321680637615853,-15518879.619203739,0.0010702675599450855,97128516.95548685,298.70991805722366,32225524.605908487,99.10666935019218,20882987.98474991,64.22372980917059,35958997.54508872,110.58862573837102,29794016.804656696,91.62878830316366,50214097.728832506,154.42888955847124,0.0,0.0,-13191610.059083415,-40.56959668804101,-47.72690250708494,730.3901216214665,237493651.94643605
3210,NC,6,9,1870,867389,1887478,85594,383025,112159,85656,341330,0.0009645517799306884,0.0008549912014242027,468619,0.0006340239480510338,0.0006888150098452417,0.0012995656052976082,174535,8654,0.0021733263873887575,0.0023113093912234344,-18488376.17961619,0.0012750604261804268,78418059.70836496,229.74265288244504,25991732.52329576,76.14839751353752,16843326.668056794,49.34616549397004,25043945.948015835,73.37165191461587,19906753.784527484,58.32113727046402,46524448.66965437,136.30342680003037,0.0,0.0,-16641427.616808727,-48.75465859083212,-54.16569355057039,520.3130797336603,177598463.5054903
3220,NC,7,9,2350,871573,2557969,132999,822023,165632,101695,349290,0.000969204461308052,0.001158710717961145,955022,0.0012921089817433658,0.0010172149155278404,0.001542907960104841,154290,7780,0.00192123372567228,0.002077881565024072,-23098623.040955853,0.0015930084855831624,78796322.70434463,225.58997596365379,35224805.82601881,100.84687745431822,22826601.143834557,65.35143045559437,51038304.778862946,146.1201430870135,29397511.058754586,84.16362065548566,55236104.97175331,158.13823748676833,0.0,0.0,-14960747.268173318,-42.83187972221741,-66.13021569743151,671.248189683185,234460280.17443967
3230,NC,8,9,1460,607167,1506931,60463,299372,79389,64367,344940,0.0006751803522585326,0.0006826107356765881,359835,0.000486843272139934,0.00048756082718822287,0.0009765706934270937,193837,10057,0.0024136767235928298,0.0026860224806487263,-19594480.01083078,0.0013513434490228123,54892162.6386187,159.13539351370875,20751366.36456828,60.15935050898208,13447431.492828785,38.984842270623254,19230309.249527395,55.74972241412244,14090507.90573964,40.84915610175579,34961230.824689955,101.354527815533,0.0,0.0,-19339361.860670827,-56.06587192169893,-56.805473447065516,343.36164725596086,118439166.60447115
3240,NC,9,9,6760,4401015,9075856,341576,2782928,665494,220086,329380,0.004894005863288166,0.004111188064387006,3124504,0.00422733683820171,0.004087075100187673,0.003339126223586548,211544,10119,0.0026341659683946903,0.0027025814339946765,-43433552.02456053,0.0029954173810041746,397882676.6853279,1207.9746089177481,124980117.15736498,379.4405159917572,80990404.86842403,245.88743963939532,166979805.10896754,506.95186443915094,118116470.39542376,358.60243607815823,119540718.80439842,362.9264642795507,0.0,0.0,-19458586.32476167,-59.07640513923636,-131.8645698723679,2870.842354334156,945598054.6705844
